#,"Anchor Text","Referring Domains Total","Referring Domains with Anchor (Percent %)","Referring Domains Dofollow (desc)","Referring Domains Dofollow with Anchor (Percent %)","Referring Pages Count","Referring Pages with Anchor (Percent %)","First Seen","Last Check"
445,/doctor/egorova_m_v.php,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
446,/doctor/filippov.php,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
447,/doctor/kondratiev.php,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
448,/doctor/kopasov.php,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
449,/doctor/tumakov.php,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
450,/doctor/wulf.php,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
451,/faq/,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
452,/flebologia/,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
453,/gastro_kolono/,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
454,/ginekologia/,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
455,/ginekologia_estet/,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
456,/lor/,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
457,/mammologia/,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
458,/news/,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
459,/news/new_action_egorova_2019_frauklinik.php,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
460,/news/new_christmas_actions_2020.php,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
461,/news/new_day_breast_cancer.php,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
462,/news/new_frau_first_place_russia.php,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
463,/news/new_nov_dec_actions2019_tumakov.php,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
464,/plasticheskaya-hirurgia/,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
465,/plasticheskaya-hirurgia/direkt/christmas_actions_frauklinik...,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
466,/plasticheskaya-hirurgia/direkt/oper_action_tumakov_gleb.php,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
467,/plasticheskaya-hirurgia/plast_oper_otzivy.php,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
468,/plasticheskaya-hirurgia/udaleniye_kostochki_na_noge.php,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
469,/price/,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
470,/price/actions.php,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
471,/stomatologia/,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
472,/urologia_andrologia/,1,0.25,0,0,2,0.01,"2019-12-30 22:10:55","2020-06-08 06:49:33"
473,"besuchen sie diese webseite »",1,0.25,0,0,1,0.01,"2018-12-16 17:11:16","2018-12-29 00:39:42"
474,"frau klinic",1,0.25,0,0,4,0.03,"2017-07-22 12:50:30","2017-07-22 13:52:26"
475,"frau klinik (фрау клиник)",1,0.25,0,0,36,0.23,"2017-09-21 02:37:01","2020-06-02 03:38:22"
476,"frau klinik - первая и пока единственная клиника, которая занимается организацией пребывания иногородних пациентов на операцию в москву",1,0.25,0,0,1,0.01,"2016-12-16 19:43:47","2020-06-13 09:21:09"
477,"frau klinik ищет 10 моделей на бесплатные показательные операции",1,0.25,0,0,1,0.01,"2020-05-27 06:45:43","2020-05-27 06:45:43"
478,"frau klinik.",1,0.25,0,0,1,0.01,"2020-02-22 08:41:54","2020-02-22 08:41:54"
479,frauklinik.ru/,2,0.50,0,0,3,0.02,"2018-09-23 11:52:11","2020-06-08 06:49:33"
480,frauklinik.ru/cosmetologia/neo...,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
481,frauklinik.ru/doctor/komissarova_nataliya_petrovna.php,9,2,0,0,21,0.13,"2016-09-21 17:50:33","2020-04-27 02:22:01"
482,frauklinik.ru/doctor/parfenov.php,9,2,0,0,24,0.15,"2016-09-15 21:07:44","2020-04-28 23:10:22"
483,frauklinik.ru/doctor/samborskaya.php,9,2,0,0,24,0.15,"2016-09-25 05:58:43","2020-04-29 08:26:53"
484,frauklinik.ru/doctor/tsvetova_lyudmila_vyacheslavovna.php,9,2,0,0,21,0.13,"2016-09-18 20:49:02","2020-04-27 11:42:43"
485,frauklinik.ru/ginekologia/zud_...,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
486,frauklinik.ru/mammologia/bol_p...,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
487,frauklinik.ru/mammologia/listo...,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
488,frauklinik.ru/plasticheskaya-h...,1,0.25,0,0,2,0.01,"2019-10-28 03:40:38","2020-06-08 06:49:33"
489,frauklinik.ru/stomatologia,1,0.25,0,0,1,0.01,"2018-05-31 03:04:30","2020-03-19 22:48:03"
490,http://frauklinik.ru/about/videootzyvy.php,2,0.50,0,0,26,0.16,"2018-09-16 18:28:55","2020-05-03 19:03:04"
491,http://frauklinik.ru/contacts/,1,0.25,0,0,1,0.01,"2017-02-23 16:58:01","2020-02-21 21:38:27"
492,http://frauklinik.ru/cosmetologia/,1,0.25,0,0,2,0.01,"2018-01-22 14:16:08","2018-12-23 22:53:42"
493,http://frauklinik.ru/cosmetologia/apparat-vip-line.php,1,0.25,0,0,1,0.01,"2020-06-15 01:29:54","2020-06-15 01:29:54"
494,"http://frauklinik.ru/cosmetologia/bezin … rapiya.php",1,0.25,0,0,2,0.01,"2020-06-14 02:25:32","2020-06-15 09:58:13"
495,http://frauklinik.ru/cosmetologia/c-plastika.php,1,0.25,0,0,2,0.01,"2019-08-24 14:45:20","2020-06-09 01:11:36"
496,http://frauklinik.ru/cosmetologia/f...,1,0.25,0,0,1,0.01,"2018-02-21 07:23:12","2020-04-06 03:21:57"
497,http://frauklinik.ru/cosmetologia/lazernoe_omolozhenie.php,1,0.25,0,0,1,0.01,"2019-08-24 14:45:20","2019-08-24 14:45:20"
498,"http://frauklinik.ru/cosmetologia/leche … idrosa.php",1,0.25,0,0,2,0.01,"2020-03-29 00:02:19","2020-05-15 17:35:01"
499,http://frauklinik.ru/cosmetologia/massazh.php,1,0.25,0,0,2,0.01,"2020-03-24 15:30:45","2020-06-11 02:02:54"
500,http://frauklinik.ru/cosmetologia/mesoter.php,1,0.25,0,0,1,0.01,"2020-03-29 15:56:23","2020-03-29 15:56:23"
501,http://frauklinik.ru/cosmetologia/neodimovyy_lazer.php,1,0.25,0,0,2,0.01,"2020-04-11 19:52:00","2020-05-15 07:39:02"
502,"http://frauklinik.ru/cosmetologia/omol- … .php#start",1,0.25,0,0,2,0.01,"2020-03-08 07:39:21","2020-06-08 18:21:11"
503,http://frauklinik.ru/cosmetologia/sukhaya_koja.php,1,0.25,0,0,1,0.01,"2020-03-17 17:20:47","2020-03-17 17:20:47"
504,http://frauklinik.ru/cosmetologia/trikhologiya.php,3,0.75,0,0,8,0.05,"2020-03-16 13:39:08","2020-06-15 23:51:36"
505,http://frauklinik.ru/cosmetologia/ukhody_po_litsu.php,2,0.50,0,0,4,0.03,"2018-10-23 00:36:27","2020-06-09 01:14:28"
506,http://frauklinik.ru/doctor/abramyan.php,1,0.25,0,0,1,0.01,"2020-01-09 23:58:41","2020-01-09 23:58:41"
507,http://frauklinik.ru/doctor/sakhonovich_boris_grigorevich.php,1,0.25,0,0,26,0.16,"2016-10-06 12:58:27","2020-06-04 07:44:46"
508,http://frauklinik.ru/forum/viewtopic.php?f=2&t=243],1,0.25,0,0,2,0.01,"2020-06-11 08:34:13","2020-06-11 13:53:46"
509,http://frauklinik.ru/forum/viewtopic.php?f=2&t=378],1,0.25,0,0,4,0.03,"2020-06-11 02:21:36","2020-06-12 06:41:12"
510,http://frauklinik.ru/mammologia/bol_podmyshkoy.php,1,0.25,0,0,2,0.01,"2019-04-03 05:58:21","2020-05-31 00:25:04"
511,http://frauklinik.ru/mammologia/mastit.php,1,0.25,0,0,1,0.01,"2019-04-13 21:34:23","2020-03-08 23:04:29"
512,http://frauklinik.ru/news/new_frau_first_place_russia.php,1,0.25,0,0,1,0.01,"2019-07-22 18:45:33","2019-07-22 18:45:33"
513,http://frauklinik.ru/plasticheskaya-...-2ploskost.php,1,0.25,0,0,2,0.01,"2018-08-20 16:50:15","2020-03-18 12:12:14"
514,http://frauklinik.ru/plasticheskaya-hir,1,0.25,0,0,2,0.01,"2020-03-26 03:39:53","2020-05-03 19:03:04"
515,"http://frauklinik.ru/plasticheskaya-hir … astika.php",1,0.25,0,0,1,0.01,"2020-06-15 01:29:51","2020-06-15 01:29:51"
516,"http://frauklinik.ru/plasticheskaya-hir … ifting.php",1,0.25,0,0,2,0.01,"2020-03-26 03:39:53","2020-05-03 19:03:04"
517,"http://frauklinik.ru/plasticheskaya-hir … klinik.php",1,0.25,0,0,1,0.01,"2020-06-15 09:55:48","2020-06-15 09:55:48"
518,http://frauklinik.ru/plasticheskaya-hirurgia/,1,0.25,0,0,2,0.01,"2020-03-12 02:19:24","2020-06-10 06:45:00"
519,http://frauklinik.ru/price/plasticheskaya_khirurgiya.php,1,0.25,0,0,1,0.01,"2016-06-01 03:25:47","2016-06-01 03:25:47"
520,http://m.frauklinik.ru/cosmetologia/lazernaya_shlifovka.php#start,1,0.25,0,0,4,0.03,"2017-10-19 02:07:51","2020-05-11 22:54:34"
521,http://m.frauklinik.ru/doctor/muklakova.php,1,0.25,0,0,1,0.01,"2020-06-08 10:08:40","2020-06-08 10:08:40"
522,http://m.frauklinik.ru/ginekologia/bartolinit.php,1,0.25,0,0,2,0.01,"2019-01-30 04:08:25","2020-05-31 00:34:44"
523,http://m.frauklinik.ru/ginekologia/mona-lisa-touch.php,1,0.25,0,0,1,0.01,"2020-05-28 03:02:43","2020-05-28 03:02:43"
524,http://m.frauklinik.ru/price/actions.php,1,0.25,0,0,2,0.01,"2017-02-15 00:17:55","2020-06-07 22:19:26"
525,http://www.frauklini...inoplastika.php,1,0.25,0,0,2,0.01,"2018-12-31 22:46:12","2020-05-31 04:55:58"
526,http://www.frauklini...r/talalaeva.php,1,0.25,0,0,2,0.01,"2019-02-02 07:49:57","2020-06-01 07:15:01"
527,http://www.frauklini...vanie_zubov.php,1,0.25,0,0,2,0.01,"2018-04-27 05:32:54","2020-06-01 07:31:03"
528,"http://www.frauklinik.ru/about/article_ ... blohin.php",1,0.25,0,0,4,0.03,"2019-04-09 20:03:47","2020-04-23 22:20:09"
529,http://www.frauklinik.ru/about/story_povtor_mam.php,1,0.25,0,0,1,0.01,"2020-04-04 15:46:28","2020-04-04 15:46:28"
530,"http://www.frauklinik.ru/cosmetologia/a … p-line.php",2,0.50,0,0,3,0.02,"2020-03-18 07:22:07","2020-06-08 02:31:58"
531,http://www.frauklinik.ru/cosmetologia/alopetsiya.php,1,0.25,0,0,1,0.01,"2018-08-26 18:19:32","2018-08-26 18:19:32"
532,http://www.frauklinik.ru/cosmetologia/apparat-vip-line.php,2,0.50,0,0,2,0.01,"2018-04-21 07:00:17","2019-01-11 04:57:59"
533,http://www.frauklinik.ru/cosmetologia/b,1,0.25,0,0,1,0.01,"2020-06-15 01:29:54","2020-06-15 01:29:54"
534,"http://www.frauklinik.ru/cosmetologia/b ... rapiya.php",1,0.25,0,0,3,0.02,"2018-01-26 21:09:45","2019-12-26 21:58:27"
535,"http://www.frauklinik.ru/cosmetologia/b … rapiya.php",1,0.25,0,0,1,0.01,"2020-06-15 01:29:54","2020-06-15 01:29:54"
536,http://www.frauklinik.ru/cosmetologia/bezinektsionnaya_mezoterapiya.php,1,0.25,0,0,1,0.01,"2018-08-16 01:29:17","2019-12-30 17:14:23"
537,http://www.frauklinik.ru/cosmetologia/botoks.php,1,0.25,0,0,1,0.01,"2017-02-16 02:04:29","2020-02-27 01:43:30"
538,http://www.frauklinik.ru/cosmetologia/crioporation.php,1,0.25,0,0,1,0.01,"2017-02-16 02:11:16","2017-02-16 02:11:16"
539,"http://www.frauklinik.ru/cosmetologia/g … piling.php",1,0.25,0,0,2,0.01,"2020-03-28 13:45:44","2020-06-09 12:54:37"
540,"http://www.frauklinik.ru/cosmetologia/l … idrosa.php",1,0.25,0,0,2,0.01,"2020-03-13 17:15:55","2020-06-11 02:03:38"
541,"http://www.frauklinik.ru/cosmetologia/l … ilatia.php",2,0.50,0,0,3,0.02,"2020-04-05 14:56:27","2020-06-11 02:04:28"
542,"http://www.frauklinik.ru/cosmetologia/l … zhenie.php",1,0.25,0,0,2,0.01,"2020-03-12 02:19:24","2020-06-10 06:45:00"
543,http://www.frauklinik.ru/cosmetologia/laennec.php,1,0.25,0,0,1,0.01,"2019-02-23 14:15:12","2020-04-03 06:27:21"
544,http://www.frauklinik.ru/cosmetologia/land/udalit_sosudi_zvezd.php,1,0.25,0,0,1,0.01,"2018-08-14 10:27:20","2019-12-12 01:13:39"
545,http://www.frauklinik.ru/cosmetologia/laser-bikini.php,1,0.25,0,0,2,0.01,"2020-03-04 05:44:27","2020-06-11 02:04:29"
546,"http://www.frauklinik.ru/cosmetologia/lazernaya_shlifovka.php …",1,0.25,0,0,1,0.01,"2020-04-25 23:46:01","2020-04-25 23:46:01"
547,http://www.frauklinik.ru/cosmetologia/massazh_litsa.php,1,0.25,0,0,2,0.01,"2020-03-08 09:31:58","2020-06-11 12:15:56"
548,http://www.frauklinik.ru/cosmetologia/meso-volos.php,1,0.25,0,0,1,0.01,"2018-09-17 00:40:45","2020-01-27 13:55:48"
549,http://www.frauklinik.ru/cosmetologia/plasmo.php,1,0.25,0,0,1,0.01,"2020-04-08 18:42:18","2020-04-08 18:42:18"
550,"http://www.frauklinik.ru/cosmetologia/r … ratsiy.php",1,0.25,0,0,2,0.01,"2020-04-16 02:43:53","2020-05-10 17:35:17"
551,http://www.frauklinik.ru/cosmetologia/rastyajki.php,1,0.25,0,0,1,0.01,"2018-01-07 11:31:19","2020-04-13 14:35:36"
552,http://www.frauklinik.ru/cosmetologia/trikhologiya.php,3,0.75,0,0,26,0.16,"2015-03-18 14:32:08","2020-06-05 23:46:03"
553,"http://www.frauklinik.ru/cosmetologia/u … _litsu.php",1,0.25,0,0,1,0.01,"2020-04-06 16:07:30","2020-04-06 16:07:30"
554,http://www.frauklinik.ru/doctor/wul...,1,0.25,0,0,1,0.01,"2018-02-21 12:15:01","2018-02-21 12:15:01"
555,http://www.frauklinik.ru/ginekologia/endometrioz.php,1,0.25,0,0,1,0.01,"2018-08-18 10:57:31","2020-04-02 11:45:00"
556,http://www.frauklinik.ru/ginekologia/gisteroskopiya.php,1,0.25,0,0,1,0.01,"2020-04-14 08:12:56","2020-04-14 08:12:56"
557,"http://www.frauklinik.ru/ginekologia/intimnoe_omolozhenie.php …",1,0.25,0,0,1,0.01,"2020-03-20 12:39:51","2020-03-20 12:39:51"
558,http://www.frauklinik.ru/ginekologia/mo,1,0.25,0,0,2,0.01,"2020-03-06 11:49:25","2020-06-10 06:34:33"
559,"http://www.frauklinik.ru/ginekologia/mo … -touch.php",1,0.25,0,0,2,0.01,"2020-03-06 11:49:25","2020-06-10 06:34:33"
560,http://www.frauklinik.ru/ginekologia/molochnitsa.php,2,0.50,0,0,2,0.01,"2018-04-07 06:19:44","2020-02-16 19:34:49"
561,http://www.frauklinik.ru/ginekologia/mona-lisa-touch.php,1,0.25,0,0,1,0.01,"2018-12-22 10:52:14","2018-12-22 10:52:14"
562,http://www.frauklinik.ru/mammologia/fibroadenoma.php,1,0.25,0,0,1,0.01,"2018-12-20 21:43:27","2020-04-13 09:03:43"
563,http://www.frauklinik.ru/mammologia/mastopatiya.php,2,0.50,0,0,3,0.02,"2018-08-26 14:07:09","2020-05-14 06:07:42"
564,http://www.frauklinik.ru/news/new_search_models_lipofilling_kopasov_oktober_26.php,1,0.25,0,0,4,0.03,"2018-10-22 16:37:57","2020-02-11 10:43:16"
565,http://www.frauklinik.ru/plastichesk...enie_grudi.php,1,0.25,0,0,1,0.01,"2019-01-12 02:38:21","2020-04-26 23:04:55"
566,http://www.frauklinik.ru/plasticheskaya,1,0.25,0,0,2,0.01,"2020-03-24 19:43:04","2020-05-15 23:31:35"
567,"http://www.frauklinik.ru/plasticheskaya ... astika.php",1,0.25,0,0,1,0.01,"2017-02-15 22:21:09","2020-03-03 06:34:03"
568,"http://www.frauklinik.ru/plasticheskaya … astika.php",2,0.50,0,0,4,0.03,"2020-03-13 23:31:05","2020-06-13 08:09:45"
569,"http://www.frauklinik.ru/plasticheskaya … ifting.php",2,0.50,0,0,5,0.03,"2020-03-07 13:03:29","2020-06-11 04:13:51"
570,"http://www.frauklinik.ru/plasticheskaya … orodok.php",1,0.25,0,0,2,0.01,"2020-03-14 21:53:39","2020-06-11 04:11:43"
571,http://www.frauklinik.ru/plasticheskaya-hirurgia/blefaroplastika.php,1,0.25,0,0,1,0.01,"2020-04-03 20:55:24","2020-04-03 20:55:24"
572,http://www.frauklinik.ru/plasticheskaya-hirurgia/correktia-formy-grudi.php,1,0.25,0,0,1,0.01,"2020-06-12 14:19:58","2020-06-12 14:19:58"
573,http://www.frauklinik.ru/plasticheskaya-hirurgia/kruroplastika.php,1,0.25,0,0,1,0.01,"2020-01-25 01:53:59","2020-01-25 01:53:59"
574,http://www.frauklinik.ru/plasticheskaya-hirurgia/liposaktsiya_zhivota.php,1,0.25,0,0,2,0.01,"2017-11-28 07:20:44","2019-04-28 22:00:16"
575,http://www.frauklinik.ru/plasticheskaya-hirurgia/plastika-skul.php,2,0.50,0,0,4,0.03,"2018-05-25 21:28:41","2020-06-11 00:51:44"
576,http://www.frauklinik.ru/price/actions.php#bio-jen,1,0.25,0,0,44,0.28,"2016-09-16 23:18:30","2020-06-02 02:55:43"
577,http://www.frauklinik.ru/price/actions.php#epil-mar,1,0.25,0,0,2,0.01,"2020-04-16 00:31:34","2020-05-15 06:48:08"
578,http://www.frauklinik.ru/price/epilyatsiya.php#start,2,0.50,0,0,4,0.03,"2017-11-06 21:06:49","2018-05-26 11:36:00"
579,http://www.frauklinik.ru/price/plasticheskaya_khirurgiya.php,1,0.25,0,0,25,0.16,"2017-03-22 15:16:44","2020-06-06 14:58:46"
580,http://www.frauklinik.ru/price/preyskurant_kosmetologiya.php,1,0.25,0,0,2,0.01,"2018-09-19 21:15:15","2019-11-16 05:13:12"
581,http://www.frauklinik.ru/stomatologi...invisalign.php,1,0.25,0,0,1,0.01,"2019-08-13 05:54:03","2020-04-12 01:45:15"
582,http://www.frauklinik.ru/stomatologia/.,1,0.25,0,0,1,0.01,"2018-12-18 16:39:15","2020-06-10 06:36:27"
583,"http://www.frauklinik.ru/stomatologia/e ... salign.php",1,0.25,0,0,1,0.01,"2017-10-15 17:49:43","2020-02-27 01:43:31"
584,"http://www.frauklinik.ru/stomatologia/i … _zubov.php",1,0.25,0,0,2,0.01,"2020-03-31 19:51:48","2020-06-11 04:28:53"
585,"http://www.frauklinik.ru/stomatologia/l … _kisty.php",1,0.25,0,0,1,0.01,"2020-03-20 21:31:33","2020-03-20 21:31:33"
586,http://www.frauklinik.ru/stomatologia/lyuminiry.php,1,0.25,0,0,1,0.01,"2017-04-13 16:24:08","2020-05-16 20:32:43"
587,"http://www.frauklinik.ru/stomatologia/o … zoom-4.php",2,0.50,0,0,4,0.03,"2020-03-12 10:48:09","2020-06-11 18:49:30"
588,http://www.frauklinik.ru/stomatologia/udalenie_zubov.php,1,0.25,0,0,1,0.01,"2018-04-01 05:07:24","2018-04-01 05:07:24"
589,http://www.frauklinik.ru/stomatologia/vypala_plomba.php,1,0.25,0,0,1,0.01,"2017-12-24 21:08:30","2020-04-18 18:27:52"
590,https://frauklinik.ru,1,0.25,0,0,2,0.01,"2019-10-13 15:17:17","2020-05-25 14:05:16"
591,https://www.frauklinik.ru,1,0.25,0,0,1,0.01,"2020-06-14 23:03:12","2020-06-14 23:03:12"
592,https://www.frauklinik.ru/doctor/,1,0.25,0,0,5,0.03,"2020-03-09 15:25:40","2020-04-17 16:51:14"
593,https://www.frauklinik.ru/doctor/artamonova.php,1,0.25,0,0,2,0.01,"2020-01-24 15:51:39","2020-05-14 18:12:40"
594,miradry,1,0.25,0,0,1,0.01,"2019-03-16 22:41:18","2019-03-16 22:41:18"
595,"mona lisatouch",1,0.25,0,0,1,0.01,"2018-12-01 02:38:53","2018-12-01 02:38:53"
596,"motiva ergonomix™",1,0.25,0,0,2,0.01,"2017-08-23 01:43:20","2020-06-04 17:26:38"
597,"navštívit tuto stránku »",1,0.25,0,0,1,0.01,"2018-12-04 09:46:44","2018-12-29 00:38:43"
598,"vip line",1,0.25,0,0,36,0.23,"2016-09-22 12:28:49","2020-05-18 01:31:33"
599,"visita questo sito »",1,0.25,0,0,1,0.01,"2018-12-12 00:11:14","2019-01-09 03:47:15"
600,"visitar este site »",1,0.25,0,0,1,0.01,"2018-12-23 08:06:02","2018-12-23 08:06:02"
601,"visite este site »",1,0.25,0,0,1,0.01,"2018-12-20 11:59:41","2019-01-09 03:48:26"
602,"visite este sitio »",1,0.25,0,0,1,0.01,"2018-12-17 10:51:41","2018-12-29 00:41:15"
603,"visiter ce site »",1,0.25,0,0,1,0.01,"2018-12-17 19:59:47","2018-12-17 19:59:47"
604,www.frauklinik.ru/doctor/blohin.php,1,0.25,0,0,1,0.01,"2019-04-09 03:57:36","2019-04-09 03:57:36"
605,www.frauklinik.ru/stomatologia,1,0.25,0,0,1,0.01,"2019-05-26 22:12:42","2020-02-07 18:46:52"
606,zoom4,1,0.25,0,0,41,0.26,"2017-11-01 17:40:05","2020-06-02 02:21:05"
607,"акваликс в фрау клиник",1,0.25,0,0,1,0.01,"2018-09-16 08:43:16","2020-01-17 05:55:58"
608,аквалифтинг,1,0.25,0,0,1,0.01,"2018-11-17 10:39:44","2020-01-06 21:55:01"
609,"акция «красивые губы»",1,0.25,0,0,1,0.01,"2019-07-22 18:45:33","2019-07-22 18:45:33"
610,"акция на miradry!",1,0.25,0,0,1,0.01,"2019-07-22 18:45:33","2019-07-22 18:45:33"
611,"артроскопия и протезирование суставов. удаление косточки на ноге. увеличение роста.",1,0.25,0,0,46,0.29,"2019-08-03 23:18:44","2020-03-16 01:59:17"
612,"асимметрия молочных желез",1,0.25,0,0,1,0.01,"2017-05-05 03:12:03","2017-05-05 03:12:03"
613,"блефаропластика пластика века (блефаропластика) без и с пересадкой тканей позволяет изменить форму глаз, устранить врожденные дефекты в области век, избавиться от мешков под глазами и других эстетических недостатков. ...",1,0.25,0,0,1,0.01,"2020-06-07 04:07:20","2020-06-07 04:07:20"
614,"блефаропластика, или же пластика век",1,0.25,0,0,2,0.01,"2019-05-05 09:27:19","2020-06-03 16:26:15"
615,блефаропластике,1,0.25,0,0,1,0.01,"2020-01-06 15:10:05","2020-06-09 08:36:35"
616,блефаропластику,1,0.25,0,0,1,0.01,"2019-03-05 18:42:05","2019-03-05 18:42:05"
617,"болезненными ощущениями во время полового акта",1,0.25,0,0,1,0.01,"2019-02-12 06:14:29","2019-02-12 06:14:29"
618,"болезненных ощущений во время полового акта",1,0.25,0,0,1,0.01,"2019-01-18 12:13:58","2019-01-18 12:13:58"
619,"бровко к.в.",1,0.25,0,0,1,0.01,"2020-05-27 18:28:00","2020-05-27 18:28:00"
620,"в начале февраля 2019 игорь александрович вульф возвращается в москву!",1,0.25,0,0,1,0.01,"2019-07-22 18:45:33","2019-07-22 18:45:33"
621,"в.е. цуканов",1,0.25,0,0,1,0.01,"2019-01-25 21:44:04","2019-01-25 21:44:04"
622,варикоз,1,0.25,0,0,1,0.01,"2019-08-19 17:26:57","2019-08-19 17:26:57"
623,"видеоотзывов от первого лица",1,0.25,0,0,1,0.01,"2016-10-19 00:09:26","2016-10-19 00:09:26"
624,"возможности блефаропластики пластика века (блефаропластика) без и с пересадкой тканей способна помочь в случаях, когда требуется избавиться от возрастных изменений кожи в области глаз. преимущества процедуры глаза",1,0.25,0,0,1,0.01,"2019-12-11 09:13:33","2019-12-11 09:13:33"
625,"возможности пластики носа с помощью пластики носа можно скорректировать форму переносицы, крыльев, ноздрей, кончика носа, а также исправить асимметрию. подробнее нос",2,0.50,0,0,2,0.01,"2019-12-13 19:06:27","2020-06-07 04:59:19"
626,"возможности услуги абдоминопластика (иссечение кожи и подкожно-жировой клетчатки передней брюшной стенки) может применяться не только при избытке жировой ткани, но и при расхождении прямых мышц живота и грыжах. ...",2,0.50,0,0,2,0.01,"2019-12-11 14:44:56","2020-06-07 04:59:27"
627,"возможности услуги пластика носа может не только исправить эстетические недостатки, но и решить ряд медицинских проблем. показания для пластики носа нос",1,0.25,0,0,1,0.01,"2019-12-17 13:57:06","2019-12-17 13:57:06"
628,"возможности услуги с помощью пластики носа можно не только исправить недостатки внешности, но и решить ряд проблем, касающихся здоровья. показания для пластики носа нос",1,0.25,0,0,1,0.01,"2020-06-07 04:59:00","2020-06-07 04:59:00"
629,"возрастные изменения кожи пластика века (блефаропластика) без и с пересадкой тканей особенно актуальна в возрасте после 40 лет. подробнее лицо",2,0.50,0,0,3,0.02,"2019-12-13 19:06:27","2020-06-07 04:59:19"
630,"возрастные изменения кожи пластика века без и с пересадкой тканей особенно актуальна для людей в возрасте после 40 лет. подробнее лицо",1,0.25,0,0,1,0.01,"2020-06-07 04:09:33","2020-06-07 04:09:33"
631,"возрастные изменения кожи пластика верхних век особенно актуальна в возрасте после 40 лет. подробнее лицо",2,0.50,0,0,2,0.01,"2019-12-11 09:13:33","2020-06-07 04:07:20"
632,"вот здесь",2,0.50,0,0,139,0.88,"2018-02-21 08:34:18","2020-06-13 10:28:38"
633,"вот информация",1,0.25,0,0,30,0.19,"2017-03-26 18:06:04","2020-06-05 23:44:41"
634,"все виды анализов и диагностики. гинекология, эндокринология, урология, косметология, восстановление организма после родов.",1,0.25,0,0,73,0.46,"2019-08-05 22:49:48","2020-05-23 14:12:18"
635,"все виды анализов и диагностики. лечение всех видов и форм бесплодия. стационар премиум-класса.",1,0.25,0,0,37,0.23,"2020-05-09 15:57:38","2020-05-27 14:00:48"
636,"все виды пластических и реконструктивных операций. anti-age хирургия. коррекция тела. на 10 лет моложе.",1,0.25,0,0,60,0.38,"2020-05-08 18:20:20","2020-05-23 19:54:05"
637,"выбор клиники для проведения маммопластики стоит обращаться только в специализированные клиники, имеющие лицензии, а также отличную репутацию. куда можно обратиться? врач",2,0.50,0,0,2,0.01,"2020-06-07 04:09:52","2020-06-15 15:09:23"
638,"выбор клиники обращаться за услугами пластической хирургии и косметологии стоит только в специализированные клиники, имеющие лицензии, а также отличную репутацию. куда можно обратиться? врач",2,0.50,0,0,2,0.01,"2019-12-13 19:06:27","2020-06-07 04:59:19"
