#,"Total Backlinks","Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered","Linked Domains"
649,2,22,7,0,http://www.liberty-rb.ru/ne_zabyvaem_o_zdorove/kak_vybrat_vrachaoftalmologa.html,"как записаться к врачу офтальмологу?",74,14,http://fnkc-fmba.ru/schedule/record_wizard.php?STEP=service&SHOW=speciality&SPECIALITY=544,,"Хороший врач-офтамолог","на личной беседе уделит вам достаточное количество времени, тщательно исследует","Dofollow, Content",,"2017-03-18 22:13:08","2020-05-29 08:00:18",,ru,0,0,,10
650,6,17,7,0,http://clinpractice.ru/news/533/,"Новости медицины",31,7,http://fnkc-fmba.ru/sobytiya/novye-tekhnologii-v-nevrologii-i-neyroreabilitatsii/,"Подробная программа и регистрация доступна по ссылке:",http://fnkc-fmba.ru/sobytiya/novye-tekhnologii-v-nevrologii-i-neyroreabilitatsii/,,"Dofollow, Content",,"2020-04-08 19:00:25","2020-05-11 04:17:30",,,0,0,,4
651,6,17,7,0,http://clinpractice.ru/news/501/,"Новости медицины",32,5,http://fnkc-fmba.ru/wp-content/uploads/2016/01/Bezymyannyj.jpg,,Безымянный,,"Dofollow, Image, Content",,"2018-04-19 11:47:22","2020-06-06 15:35:04",,ru,0,0,,3
652,6,17,7,0,https://clinpractice.ru/news/?PAGEN_1=4,"Новости медицины",57,7,http://fnkc-fmba.ru/wp-content/uploads/2015/12/IMG_2322-e1450704793734.jpg,,IMG_2322,,"Dofollow, Image, Content",,"2020-05-21 22:57:57","2020-06-16 10:27:54",,ru,0,0,,3
653,6,17,7,0,https://clinpractice.ru/news/?PAGEN_1=4,"Новости медицины",57,7,http://fnkc-fmba.ru/wp-content/uploads/2015/12/KXE6Fum1ggs.jpg,,KXE6Fum1ggs,,"Dofollow, Image, Content",,"2020-05-21 22:57:57","2020-06-16 10:27:54",,ru,0,0,,3
654,6,17,7,0,https://clinpractice.ru/news/?PAGEN_1=5,"Новости медицины",57,10,http://fnkc-fmba.ru/department/cardiosurgery/,,"ИРУРГИЧЕСКИМ ОТДЕЛЕНИЕМ ЗАБОЛЕВАНИЙ СЕРДЦА",,"Dofollow, Content",,"2020-05-21 23:48:00","2020-06-16 10:38:01",,ru,0,0,,5
655,3,17,7,0,https://clinpractice.ru/news/?PAGEN_1=5,"Новости медицины",57,10,http://fnkc-fmba.ru/wp-content/uploads/2015/05/patent.pdf,,"Патента на изобретение",,"Dofollow, Content",,"2020-05-21 23:48:00","2020-06-16 10:38:01",,ru,0,0,,5
656,4,17,7,0,http://gazeta-borisovskie-prudi.ru/2016/03/10/13296/,"В клиническом центре района Орехово-Борисово Северное начали лечить с помощью галотерапии | Борисовские пруды",47,22,http://fnkc-fmba.ru/,Фото:,"портал ФНКЦ",,"Dofollow, Content",,"2016-03-11 07:46:36","2020-06-07 06:34:29",,ru,0,0,,12
657,2,17,7,0,http://gazeta-borisovskie-prudi.ru/2017/01/23/23797/,"Федеральный научно-клинический центр в районе проведет бесплатную диагностику сахарного диабета | Борисовские пруды",48,22,http://fnkc-fmba.ru/,Фото:,"Федеральный научно-клинический центр ФМБА России",,Dofollow,,"2017-02-24 07:42:34","2020-05-27 19:11:18",,ru,0,2,,12
658,1,16,7,0,https://pipeclub.net/index.php?/topic/7159-вопрос-к-докторам-трубка-и-спорт/page__st__80,"Вопрос к докторам: Трубка и спорт - Страница 5 - Разговоры за трубочкой.... - Клуб Курильщиков Трубки",72,8,https://fnkc-fmba.ru/,"У нас в",ФНКЦ,"генетическая лаборатория делает анализ на ген предрасположенности курильщика к раку",Nofollow,,"2020-02-21 23:44:29","2020-05-29 18:35:59",,ru,0,0,,7
659,4,18,7,0,https://www.edu2you.ru/place/123593,"ФГБУ ФНКЦ ФМБА РОССИИ - информация об организации",7,22,http://fnkc-fmba.ru/,"Сайт -",http://fnkc-fmba.ru,,Nofollow,,"2019-12-12 11:42:30","2020-03-18 18:31:27",,,0,0,,2
660,1,17,7,0,https://1043freshradio.ca/news/6905454/coronavirus-russia-doctors-windows/,"3 Russian doctors have fallen from hospital windows amid COVID-19 pandemic: reports | 104.3 Fresh Radio",40,92,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"called her death an “accident” in a statement also shared","on the training centre’s website.",,"Dofollow, Content",,"2020-06-11 10:06:23","2020-06-11 10:06:23",,en,0,0,,19
661,3,15,7,0,https://www.vikids.ru/categories/5b0811766c1d403de10dff28/special_clinics/56148,"ФНКЦ ФМБА России",41,7,https://fnkc-fmba.ru/,,https://fnkc-fmba.ru/,,Dofollow,,"2020-01-31 06:46:27","2020-01-31 06:46:27",,ru,0,0,,7
662,2,13,7,0,http://business.domstatey.ru/link/112776,"kb83 - Business.domstatey.ru",10,4,http://fnkc-fmba.ru/bitrix/rk.php?goto=http://potolkisochi.ru,,kb83,,Dofollow,,"2020-04-06 15:38:53","2020-04-06 15:38:53",,ru,0,0,,3
663,1,13,7,0,https://serebryaniy-bereg.ru/erektilnaya-disfunktsiya-simptomy/,"эректильная дисфункция симптомы – serebryaniy-bereg.ru",31,106,https://fnkc-fmba.ru/upload/Disfunkcia_1110px.png,,"~image credit ~image credit",,"Dofollow, Image, Content",,"2020-02-02 20:48:07","2020-02-02 20:48:07",,pl,0,0,,83
664,1,15,7,0,http://www.blog-bliss-s.ru/post422509073/,"МРТ позвоночника: показания и особенности процедуры. Обсуждение на LiveInternet - Российский Сервис Онлайн-Дневников",164,168,https://fnkc-fmba.ru/,Источник:,"ФНКЦ ФМБА",,"Dofollow, Content",,"2019-05-14 16:04:47","2020-06-06 21:08:29",,ru,0,0,,31
665,1,15,7,0,http://www.blog-bliss-s.ru/post422509073/,"МРТ позвоночника: показания и особенности процедуры. Обсуждение на LiveInternet - Российский Сервис Онлайн-Дневников",164,168,https://fnkc-fmba.ru/diagnostika/magnitno-rezonansnaya-tomografiya/mrt-pozvonochnika/,"заболеваний опорно-двигательного аппарата, а самым информативным среди всех обследований считается","МРТ позвоночника",". С МРТ-обследованиями различных органов наверняка сталкивался каждый, но не","Dofollow, Content",,"2019-05-14 16:04:47","2020-06-06 21:08:29",,ru,0,0,,31
666,8,13,7,0,http://755.ru/medicina/kliniki-page11,"Медицина- Клиники - страница 11 Москва - портал 755.ru",65,26,http://fnkc-fmba.ru/,,www.kb83.com,,"Dofollow, Image",,"2018-01-13 12:37:48","2020-05-13 00:15:39",,,0,1,,19
667,2,5,7,1,http://www.paris-peripherie-renovation.fr/produit/woo-album-1/,"Hammer | Paris Périphérie Rénovation",13,396,http://fnkc-fmba.ru/bitrix/rk.php?goto=http://dreamgarden.com.ua,"ландшафтный дизайн (Marsha)",https://goo.gl/lm1CYw,,Nofollow,,"2020-01-28 03:29:56","2020-06-13 04:27:03",,fr,0,1,,293
668,2,13,7,0,https://diabetpeople.ru/clinics/endo-gkb83/,"Эндокринологическое отделение ГКБ №83",23,4,http://fnkc-fmba.ru/,,http://www.kb83.com/,,"Nofollow, Content",,"2019-09-30 15:29:11","2020-06-05 17:50:24",,,0,0,,3
669,2,15,7,0,https://viralpanda.net/3-russian-doctors-have-fallen-out-of-home-windows-in-just-in-excess-of-a-week/,"3 Russian Doctors Have Fallen Out Of Home windows In Just In excess of A Week | Viral Panda",35,27,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"of an accident,” in accordance to a Moscow healthcare facility",statement,". She had been hospitalized with COVID-19.","Nofollow, Content",,"2020-06-15 13:27:15","2020-06-15 13:27:15",,en,0,0,,21
670,2,14,7,0,http://www.simoron.ru/forum/index.php?/profile/68300-abassiesa/&status=62766&type=status,"Обновление статуса Abassiesa от 22.03.2017 - Форум волшебников с www.simoron.ru",20,4,http://fnkc-fmba.ru/bitrix/rk.php?goto=http://kakpohudin.ru,,kakpohudin,,Nofollow,,"2017-09-20 22:47:40","2020-04-27 11:00:35",,ru,0,0,,2
671,6,13,7,0,http://kogalym.org/dir/135-28-2,"Здоровье - Дом - Качественные Сайты России",1028,67,http://fnkc-fmba.ru/,,"Консультация ортопеда. Подробнее о услугах на сайте",,Dofollow,,"2018-04-02 09:33:43","2020-03-25 23:41:55",,ru,0,0,,58
672,1,14,7,0,http://kru4inka.ru/post422448846/,"Компьютерная томография легких: особенности проведения процедуры. Обсуждение на LiveInternet - Российский Сервис Онлайн-Дневников",194,157,https://fnkc-fmba.ru/diagnostika/kompyuternaya-tomografiya-kt/kompyuternaya-tomografiya-legkikh/,,"Компьютерная томография легких","назначается в случае необходимости уточнения предварительного диагноза, когда рентгенография бессильна","Dofollow, Content",,"2017-10-07 23:56:57","2020-06-04 04:10:23",,ru,0,0,,16
673,1,15,7,0,http://topactu.net/2020/05/coronavirus-doctors-fall-from-windows-after-protesting/,"Coronavirus: Doctors fall from windows after protesting about Russian hospital conditions",43,13,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"died immediately after the fall, which health officials said was","an accident",". Some media, reports however, suggested she was distraught after",Dofollow,,"2020-05-09 11:08:02","2020-06-09 13:02:14",,en,0,0,,6
674,1,15,7,0,http://topactu.net/2020/05/russian-doctors-dead-1-in-icu-after-mysterious-accidents/,"Russian Doctors Dead, 1 in ICU After Mysterious Accidents",43,15,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"near Moscow, died in what a Moscow hospital called ""","an accident",""".",Dofollow,,"2020-06-10 05:28:24","2020-06-10 05:28:24",,en,0,0,,11
675,2,25,7,0,http://www.tejal.pw/domain-list-322,"Alexa top domain list || page 322",6,1505,http://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2020-05-30 19:22:46","2020-05-30 19:22:46",,en,0,0,,808
676,1,13,7,0,https://mrtclinics.com/moskva/federalnyj-nauchno-klinicheskij-centr-fmba-rossii-200,"МРТ в больнице №83 ФНКЦ ФМБА России в Москве (бульвар Ореховый, д. 28) - цены, запись на прием, отзывы",34,1,https://fnkc-fmba.ru/,,"Официальный сайт",,Nofollow,,"2019-11-27 17:05:55","2020-06-15 22:15:50",,ru,0,0,,1
677,1,14,7,0,https://www.yxz1.com/russian-coronavirus-doctors-are-mysteriously-falling-out-of-windows,"Russian coronavirus doctors are mysteriously falling out of windows - YXZ1.com",24,25,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"hospital where she died releasing a statement saying she “","died tragically","” in an “ accident ,” with no additional details","Dofollow, Content",,"2020-05-28 01:11:06","2020-05-28 01:11:06",,en,0,0,,20
678,4,13,7,0,http://kogalym.org/dir/135-1-0-7810,"Консультация ортопеда. Подробнее о услугах на сайте | Здоровье - Дом",985,12,http://fnkc-fmba.ru/,,http://www.kb83.com/,,Dofollow,,"2017-02-18 14:45:10","2020-04-21 04:48:38",,ru,0,0,,10
679,14,12,7,0,https://www.darkcatalog.ru/dir/86-35-2,"Каталог сайтов » Медицина и здоровье » Медицинские организации и учреждения",43,20,http://fnkc-fmba.ru/,,http://www.kb83.com/,"| Категория: Медицинские организации и учреждения | Переходов:",Nofollow,,"2020-01-09 11:42:44","2020-04-28 17:58:23",,ru,0,0,,16
680,2,16,7,0,http://bpages.ru/card/6684527/,"ФНКЦ ФМБА России, ГБУ - Медицинские центры - Каталог предприятий Bpages.ru",50,5,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru,,Nofollow,,"2020-05-13 15:53:40","2020-05-13 15:53:40",,ru,0,0,,3
681,1,6,7,0,http://gioicongnghe.com/cac-bac-si-coronavirus-cua-nga-dang-roi-ra-khoi-cua-so-mot-cach-bi-an/,"Các bác sĩ coronavirus của Nga đang rơi ra khỏi cửa sổ một cách bí ẩn",16,24,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"đời phát hành một tuyên bố nói rằng cô ấy","chết thảm thương","Một trong những người khác Tai nạn , Không có","Dofollow, Content",,"2020-05-12 11:44:28","2020-05-12 11:44:28",,vi,0,0,,20
682,1,3,7,1,https://m2ch.hk/news/res/6165817.html,"Лучшая армия в мире - Новости - М.Двач",18,150,https://fnkc-fmba.ru/news/transplantatsiya-kishechnoy-mikrobioty-dlya-lecheniya-zabolevaniy-zhkt-otkryt-nabor-patsientov-i-don/,,https://fnkc-fmba.ru/news/transplantatsiya-kishechnoy-mikrobioty-dlya-lecheniya-zabolevaniy-zhkt-otkryt-nabor-patsientov-i-don/,,Nofollow,,"2019-10-30 03:30:54","2020-01-21 12:53:08",,ru,0,0,,5
683,4,14,7,0,https://hollistercanada.com/world/third-russian-coronavirus-doctor-plummets-from-hospital-window-under-hazy-circumstances-reports-say,"Third Russian coronavirus doctor plummets from hospital window under hazy circumstances, reports say | Fox News",98,46,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"the coronavirus, according to a local report . A hospital",statement,"said she died ""as a result of an accident.""","Dofollow, Content",,"2020-06-07 15:28:42","2020-06-07 15:28:42",,en,0,0,,14
684,1,24,6,0,https://www.soundhealthandlastingwealth.com/health-news/3-russian-doctors-have-fallen-from-hospital-windows-amid-covid-19-pandemic-reports/,"3 Russian doctors have fallen from hospital windows amid COVID-19 pandemic: reports - Sound Health and Lasting Wealth",69,38,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"called her death an “accident” in a statement also shared","on the training centre’s website.",,"Dofollow, Content",,"2020-05-07 11:21:32","2020-05-26 13:23:13",,en,0,1,,21
685,4,12,6,0,https://www.darkcatalog.ru/dir/86-1-0-30413,"Магнитно-резонансная томография позвоночника. Стоимость услуг на сайте ☺ Отзывы и контакты.",17,15,http://fnkc-fmba.ru/,Сайт:,http://www.kb83.com/,,Nofollow,,"2020-01-18 12:46:27","2020-05-09 02:58:34",,ru,0,0,,8
686,4,16,6,0,https://www.uainfo.info/href/1260.html,"Главная страница > Дом > Мода и красота > Консультация аллерголога, пульмонология в Москве. Клиническая больница 83",126,4,http://fnkc-fmba.ru/,,"Консультация аллерголога, пульмонология в Москве. Клиническая больница 83",,Nofollow,,"2020-06-15 10:33:34","2020-06-15 10:33:34",,ru,0,0,,3
687,2,14,6,0,https://www.anommc.ru/Specialisty/doctor/Sanzharov-Andrej-Evgenevich,"Санжаров Андрей Евгеньевич | Мультидисциплинарное врачебное содружество.",16,6,https://fnkc-fmba.ru/,"Сайт учреждения (отделения):",https://fnkc-fmba.ru/,,"Dofollow, Content",,"2020-02-24 05:00:29","2020-06-14 01:33:07",,ru,0,0,,6
688,1,16,6,0,https://asylornek.kz/go?url=https://fnkc-fmba.ru/analizy/issledovaniya-na-infektsionnye-zabolevaniya/infektsionnaya-serologiya/,"Asylornek | Поиск",0,87,https://fnkc-fmba.ru/analizy/issledovaniya-na-infektsionnye-zabolevaniya/infektsionnaya-serologiya/,,"Ссылка на искомое",,Nofollow,,"2019-06-04 16:04:16","2020-05-02 06:56:21",,,0,0,,43
689,1,8,6,0,https://thetop10news.com/2020/05/04/third-russian-coronavirus-doctor-plummets-from-hospital-window-under-hazy-circumstances-reports-say/,"Third Russian coronavirus doctor plummets from hospital window under hazy circumstances, reports say | TheTop10News | Breaking world news, photos & videos.",89,27,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"the coronavirus, according to a local report . A hospital",statement,"said she died “as a result of an accident.”","Dofollow, Content",,"2020-05-08 01:17:31","2020-05-08 01:17:31",,en,0,1,,9
690,1,3,6,1,https://m2ch.hk/b/res/213147922.html,"ЕАНОН АНАСТЕЗИСТА ПРИЗНАВШЕГОСЯ В УБИЙЦЕ 10+ - Бред - М.Двач",24,53,https://fnkc-fmba.ru/employees/550-kim_sergey_vladimirovich/,"до Кирова докопались? Вот вам ещё Сергей Владимирович, в Москве",https://fnkc-fmba.ru/employees/550-kim_sergey_vladimirovich/,,Nofollow,,"2020-02-15 19:15:00","2020-06-14 23:42:35",,,0,0,,18
691,1,13,6,0,https://peggy991.com/news/6905454/coronavirus-russia-doctors-windows/,"3 Russian doctors have fallen from hospital windows amid COVID-19 pandemic: reports | Peggy 99.1",38,91,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"called her death an “accident” in a statement also shared","on the training centre’s website.",,"Dofollow, Content",,"2020-06-11 12:38:16","2020-06-11 12:38:16",,en,0,0,,21
692,4,9,6,0,http://www.gipoksar.com/kat/3/10.htm,"Каталог медицинских сайтов - Клиническая больница 83 оказывает полн...",17,17,http://fnkc-fmba.ru/,,http://www.kb83.com,,Nofollow,,"2019-03-30 02:51:42","2020-05-17 03:41:39",,ru,0,0,,6
693,2,16,6,0,https://www.i-rate.ru/rating/medrating.php?id=136&page=about,"Клиническая больница №83 - Рейтинг медицинских центров",68,11,http://fnkc-fmba.ru/,,http://www.kb83.com/,,"Nofollow, Content",,"2019-12-16 03:52:14","2020-06-14 03:09:58",,,0,0,,9
694,1,13,6,0,https://worldbestnews.info/russian-coronavirus-doctors-are-mysteriously-falling-out-of-windows/,"Russian coronavirus doctors are mysteriously falling out of windows | World Best News",32,29,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"place she died releasing a press release saying she “","died tragically","” in an “ accident ,” with no further particulars","Dofollow, Content",,"2020-05-09 13:09:02","2020-06-03 05:53:01",,en,0,0,,21
695,1,13,6,0,https://worldbestnews.info/three-russian-doctors-have-fallen-out-of-windows-in-just-over-a-week/,"Three Russian Doctors Have Fallen Out Of Windows In Just Over A Week | World Best News",33,21,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"account of an accident,” in line with a Moscow hospital",statement,". She had been hospitalized with COVID-19.","Nofollow, Content",,"2020-06-05 19:24:49","2020-06-05 19:24:49",,en,0,0,,17
696,2,2,6,0,http://thelatestworldnews.com/russian-coronavirus-doctors-are-mysteriously-falling-out-of-windows/,"Russian coronavirus doctors are mysteriously falling out of windows - The Latest World News",44,44,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"hospital where she died releasing a statement saying she “","died tragically","” in an “ accident ,” with no additional details","Dofollow, Content",,"2020-05-08 00:58:55","2020-05-14 00:36:57",,en,0,0,,32
697,2,12,6,0,https://forum4x4club.ru/index.php?showtopic=116238&page=2,"А есть в Москве платные клиники, сами забирающие в стационар? - Страница 2 - Трёп - Isuzu & Opel 4x4 Club",26,12,http://fnkc-fmba.ru/,"Алексей, недавно пришлось лично посетить","""83ью клиническую больницу""","и ""НМХЦ Пирогова"" .Реанимация, мне лично, больше понравилась в 83ей.",Nofollow,,"2018-07-03 04:52:23","2020-04-26 19:37:03",,ru,0,0,,9
698,1,12,6,0,https://www.goalshakers.com/news/third-russian-coronavirus-doctor-plummets-from-hospital-window-under-hazy-circumstances-reports-say/,"Third Russian coronavirus doctor plummets from hospital window under hazy circumstances, reports say - Goalshakers - Trending News Across the World",84,17,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"the coronavirus, according to a local report . A hospital",statement,"said she died “as a result of an accident.”","Nofollow, Content",,"2020-05-07 14:12:43","2020-05-27 19:54:25",,en,0,0,,13
699,1,12,6,0,http://rswahili.com/fox/third-russian-coronavirus-doctor-plummets-from-hospital-window-under-hazy-circumstances-reports-say/,"Third Russian coronavirus doctor plummets from hospital window under hazy circumstances, reports say – FOX",30,9,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"the coronavirus, according to a local report . A hospital",statement,"said she died “as a result of an accident.”","Dofollow, Content",,"2020-05-07 19:01:14","2020-06-07 06:46:30",,en,,,,5
700,4,11,6,0,http://www.evansys.com/partners/meditsina-i-farmakologiya/federalnyy-nauchno-klinicheskiy-tsentr-spetsializirovannykh-vidov-meditsinskoy-pomoshchi-i-meditsins/,"Партнёры инновационного центра",262,32,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru,,Dofollow,,"2020-06-04 12:36:12","2020-06-04 12:36:12",,ru,0,0,,23
701,1,6,6,0,http://letsearch.ru/similar/694672,"Bpncran.ru - похожие сайты, конкуренты | LetSearch.ru",38,29,https://fnkc-fmba.ru/,,fnkc-fmba.ru,,Dofollow,,"2019-10-15 02:55:31","2019-10-15 02:55:31",,ru,0,0,,25
702,2,10,6,0,http://bagra.ru/?city=moskva&razdel=medicina--zdorove--krasota&cat=bolnicy&organizaciya=federalnyy-nauchno-klinicheskiy-centr-specializirovannyh-vidov-medicinskoy-pomoshchi-i-medicinskih-tehnologiy-fmba-rossii-3141748,"Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий ФМБА России Москва, Ореховый бульвар, 28 - телефон, адрес, контакты, на карте",129,23,http://fnkc-fmba.ru/,,www.kb83.com,,"Dofollow, Content",,"2019-08-23 11:00:56","2020-03-22 01:05:57",,ru,0,0,,7
703,2,10,6,0,http://bagra.ru/?city=moskva&razdel=medicina--zdorove--krasota&cat=bolnicy&organizaciya=federalnyy-nauchno-klinicheskiy-centr-specializirovannyh-vidov-medicinskoy-pomoshchi-i-medicinskih-tehnologiy-fmba-rossii-3141748,"Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий ФМБА России Москва, Ореховый бульвар, 28 - телефон, адрес, контакты, на карте",129,23,http://fnkc-fmba.ru/about/contacts/,,контакты,"Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий","Dofollow, Content",,"2019-08-23 11:00:56","2020-03-22 01:05:57",,ru,0,0,,7
704,2,10,6,0,http://bagra.ru/?city=moskva&razdel=medicina--zdorove--krasota&cat=bolnicy&organizaciya=federalnyy-nauchno-klinicheskiy-centr-specializirovannyh-vidov-medicinskoy-pomoshchi-i-medicinskih-tehnologiy-fmba-rossii-3141748,"Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий ФМБА России Москва, Ореховый бульвар, 28 - телефон, адрес, контакты, на карте",129,23,http://fnkc-fmba.ru/about/jobs/,,вакансии,"Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий","Dofollow, Content",,"2019-08-23 11:00:56","2020-03-22 01:05:57",,ru,0,0,,7
705,2,10,6,0,http://bagra.ru/?city=moskva&razdel=medicina--zdorove--krasota&cat=bolnicy&organizaciya=federalnyy-nauchno-klinicheskiy-centr-specializirovannyh-vidov-medicinskoy-pomoshchi-i-medicinskih-tehnologiy-fmba-rossii-3141748,"Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий ФМБА России Москва, Ореховый бульвар, 28 - телефон, адрес, контакты, на карте",129,23,http://fnkc-fmba.ru/otzyvy/,,отзывы,"Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий","Dofollow, Content",,"2019-08-23 11:00:56","2020-03-22 01:05:57",,ru,0,0,,7
706,2,10,6,0,http://bagra.ru/?city=moskva&razdel=medicina--zdorove--krasota&cat=bolnicy&organizaciya=federalnyy-nauchno-klinicheskiy-centr-specializirovannyh-vidov-medicinskoy-pomoshchi-i-medicinskih-tehnologiy-fmba-rossii-3141748,"Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий ФМБА России Москва, Ореховый бульвар, 28 - телефон, адрес, контакты, на карте",129,23,http://fnkc-fmba.ru/schedule/,,"или перейдите к форме записи онлайн.","Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий","Dofollow, Content",,"2019-08-23 11:00:56","2020-03-22 01:05:57",,ru,0,0,,7
707,2,10,6,0,http://bagra.ru/?city=moskva&razdel=medicina--zdorove--krasota&cat=bolnicy&organizaciya=federalnyy-nauchno-klinicheskiy-centr-specializirovannyh-vidov-medicinskoy-pomoshchi-i-medicinskih-tehnologiy-fmba-rossii-3141748,"Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий ФМБА России Москва, Ореховый бульвар, 28 - телефон, адрес, контакты, на карте",129,23,http://fnkc-fmba.ru/services/,,"услуги и цены","Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий","Dofollow, Content",,"2019-08-23 11:00:56","2020-03-22 01:05:57",,ru,0,0,,7
708,1,10,6,0,https://openbuzz.in/trois-medecins-russes-sont-tombes-des-fenetres-en-un-peu-plus-dune-semaine/,"Trois médecins russes sont tombés des fenêtres en un peu plus d’une semaine – Actu Buzz",55,37,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"décédée «des suites d’un accident», selon un hôpital de Moscou",déclaration,". Elle avait été hospitalisée avec COVID-19.","Nofollow, Content",,"2020-05-09 14:17:01","2020-05-27 13:03:00",,fr,0,0,,22
709,2,9,6,0,http://zonemed.ru/sdat-krov-spasti-zhizn/,"Сдать кровь – спасти жизнь",71,7,http://fnkc-fmba.ru/,"17 февраля в","Федеральном научно-клиническом центре ФМБА России","состоялся День донора. Центр приглашает всех желающих присоединиться к этой","Dofollow, Content",,"2017-03-07 12:55:15","2020-05-26 06:26:52",,ru,0,0,,2
710,2,9,6,0,http://zonemed.ru/v-fnkc-fmba-budet-dostupna-besplatnaya-diagnostika-saxarnogo-diabeta/,"В ФНКЦ ФМБА будет доступна бесплатная диагностика сахарного диабета",71,7,http://fnkc-fmba.ru/,"С 1 марта в","Федеральном научно-клиническом центре ФМБА","России стартует акция по бесплатной экспресс-диагностике сахарного диабета. Все желающие","Dofollow, Content",,"2017-03-07 06:22:02","2020-06-09 19:13:20",,ru,0,0,,2
711,2,9,6,0,http://zonemed.ru/v-fnkc-fmba-proshla-vserossijskaya-konferenciya-innovacii-v-ginekologicheskoj-praktike/,"В ФНКЦ ФМБА прошла всероссийская конференция «Инновации в гинекологической практике»",71,7,http://fnkc-fmba.ru/,"14 февраля в","Федеральном научно-клиническом центре ФМБА России","прошли научно-практическая конференция и мастер-класс «Инновации в гинекологической практике». Мероприятие","Dofollow, Content",,"2017-03-06 17:33:05","2020-05-26 00:36:37",,ru,0,0,,2
712,2,11,6,0,http://bigforumpro.org/protectors/index.php?topic=759.2178,"Международная сетевая банда серийных убийц ч.2 - Page 67",159,96,http://fnkc-fmba.ru/conf/2014_09_24-25/Poryadok_zachisleniya.doc,,kb83.com/conf/2014_09_24-25/Poryadok_zachisleniya.doc,,Dofollow,,"2020-06-10 22:51:09","2020-06-10 22:51:09",,de,0,0,,24
713,1,11,6,0,http://bigforumpro.org/protectors/index.php?topic=871.0,"Фигурина Инна и Фигурин Иван, Москва",38,43,http://fnkc-fmba.ru/conf/2014_09_24-25/Poryadok_zachisleniya.doc,,http://kb83.com/conf/2014_09_24-25/Poryadok_zachisleniya.doc,,Dofollow,,"2020-06-10 18:56:44","2020-06-10 18:56:44",,en,0,0,,20
714,6,10,6,0,http://asbest.name/dir/7-38-3,"Медицина и здоровье. Прочее - Медицина и здоровье - Каталог сайтов - Асбест- информационный портал",263,124,http://fnkc-fmba.ru/,,"Клиническая больница, ангиография артерий. Цены на нашем сайте",,Dofollow,,"2017-03-11 00:09:26","2020-05-16 04:37:08",,ru,0,0,,53
715,6,10,6,0,http://asbest.name/dir/7-42-3,"Медицина и здоровье. Прочее - Медицина и здоровье - Каталог сайтов - Асбест- информационный портал",263,123,http://fnkc-fmba.ru/,,"Компьютерная томография в Москве, ангиография артерий. Обращайтесь!",,Dofollow,,"2017-02-27 02:23:17","2020-05-17 22:20:48",,ru,0,0,,52
